agg_MAE,agg_RMSE,agg_NDE,agg_EACC,GHOST_MAE,GHOST_RMSE,SO1_MAE,SO1_RMSE,LI1_MAE,LI1_RMSE,EST_MAE,EST_RMSE,MIC_MAE,MIC_RMSE,WAD_MAE,WAD_RMSE,SO2_MAE,SO2_RMSE,FRE_MAE,FRE_RMSE,DWE_MAE,DWE_RMSE,WDU_MAE,WDU_RMSE,fold,epsilon
9.804825632500938,56.512491220161394,0.5398223201084446,0.7570837545195839,15.604683544215217,63.50641942640526,6.128228172002696,45.68176855192492,17.783263641847995,38.49686014830342,3.008749921987788,29.765640155855568,10.426927957728195,83.88774945395508,0.47274750878946425,0.8087415591939305,9.016904865921827,81.33490553723439,25.293935800618826,54.826873997381554,10.203549064887147,82.29685718864155,0.10926584701158903,4.097747181619074,4,1000.0
7.71325122907254,53.63486596720159,0.48624632457551836,0.808902870969712,14.347417947177659,65.64257917073935,5.714722586281886,47.257074122975496,11.275545569910314,29.506805526735345,2.8798997274757476,29.30389667033253,8.711458528365489,82.04409621716292,0.47246250182031857,0.8141772555055627,8.237227735130672,76.47788725124249,17.221267344857875,48.01615255657215,8.175429070712177,74.78224523853343,0.09708127899477724,4.091494778965932,4,10000.0
6.897877713642974,52.81513514972762,0.4714967713593129,0.829103890391798,13.309337372756582,64.82114927134243,5.500124820570157,46.893190735787734,8.497014708024166,25.83077013655543,2.8814204580921405,29.094847255439944,7.912989660696119,81.8906693924837,0.46467369822547705,0.8098501128402481,7.960704404085727,74.9218412615144,14.464238906572122,46.268485584220095,7.892346418691134,74.17792056344501,0.09592668871830043,4.091076849608134,4,100000.0
87.02298863877431,247.5772540876511,7.545602015461555,-0.8938805732646189,165.67009733450607,252.32110152211126,22.338706858890532,84.23322401770547,34.167725561172546,55.798163503021016,0.9128898042397475,5.079548846700541,414.62802637874574,657.5685378047333,0.9070877280576319,1.363056486616679,124.38783831575631,283.4598819220575,84.87678337389954,105.57951136444832,21.667328215688784,122.75307659678622,0.6734028167841963,9.025559282026732,5,0.01
87.89888960411841,250.09257376526804,7.699703531559393,-0.9129427986411192,171.20749014549114,257.4885364443152,21.562659926355842,82.66384034467347,33.26201502007568,54.70267499877234,0.8608000998564634,3.562120485256721,419.05082485593414,664.5100321075539,0.9140860013730548,1.3666432499239878,125.50975264723857,285.8818253219209,85.16036114751842,106.34004781262676,20.895941251116714,121.0279604084204,0.5649649462231309,8.024011839229882,5,0.1
88.07619955075332,251.5138639381956,7.787467906956011,-0.9168015935254494,173.46093245234175,261.18204881579254,21.571337036343635,82.72314327456237,33.89699598493863,55.812671693494686,0.8839376729285129,4.387902155624994,421.68199463271026,669.9841427886853,0.920100272524948,1.3381553001687565,123.81923901058947,283.2724306727676,84.14679107116848,104.8498493128536,19.71195156961731,119.12933300146841,0.6687158043645521,9.468228871578416,5,1.0
69.50315533313156,202.67719887887017,5.056874765268288,-0.5125965876947736,158.0847830635761,244.50240160194295,23.713031267552978,87.7793561559092,25.921321433772338,48.83515490932353,0.8325053568828218,3.8746773460837143,235.37590130853633,468.9258601876641,0.7003245334831314,1.062424832208758,143.87399779484238,307.67663599261317,83.40989411054949,105.16100473593625,22.475680792193195,123.29589387871269,0.6441136699327977,8.702092772457284,5,10.0
22.601847494722936,76.03843475406944,0.7117684741293061,0.5081161821754199,72.16874435162732,111.52123468834544,10.134575298008892,45.26884792021923,37.06992448355563,57.960823705394546,2.2811708169508056,17.75454752793346,17.232434625226592,128.9172499416461,0.42946805633565116,0.7414122397557007,8.020133558010514,72.57037755795993,64.83909588300182,95.71488070420153,13.743504129480883,92.77538007132999,0.0994237450331798,1.4912807901548764,5,100.0
11.611918366014658,62.03299878073956,0.4737159022455998,0.7472899178053379,22.411833808890997,76.91829747483163,6.125509163910386,44.266427820575,20.7156275354176,44.701012594244226,2.2179991262563536,19.41294463238617,14.885173396576159,106.56123105258145,0.45986810626388147,0.7673670152966819,8.257579729139634,75.70739481195493,30.174948511514604,64.79443370520427,10.800162266742179,83.32261757228632,0.07048201543614344,1.2139314536471122,5,1000.0
9.48493149719121,57.503715489511194,0.4070654330937837,0.7935795152262523,19.586228575273747,73.82592646431878,5.357003474172612,43.82391659916923,15.550408787368315,39.37115348412653,1.5770746218976222,16.202808608898824,12.519765337328847,93.20993853940901,0.44470032661379794,0.7489350908287291,7.492165428862863,74.8217677025384,23.42851109862844,59.93735371730977,8.834096819156679,77.47567756385267,0.05936050261083022,1.197363794817624,5,10000.0
8.886338379309,58.325191469322625,0.41877886719496643,0.8066066922398201,19.083330120244383,74.14080200531663,5.265135534336076,44.17625409500942,12.667860783457316,36.394663880019536,1.7420229253781836,17.26323296236578,12.52145873640095,97.1490733433735,0.43667852462082773,0.7488309185400915,7.600158106056019,76.16431346439295,20.561270257337842,57.54613099452294,8.924885061058891,79.96733349744603,0.06058374420104426,1.2047474286133812,5,100000.0
